34036's, x : 4.0692511
34037's, x : 5.4492640
34038's, x : 5.4492640
34039's, x : 4.0692511
34040's, x : 5.2428551
34041's, x : 5.2428551
34042's, x : 4.0692511
34043's, x : 4.9913459
34044's, x : 4.9913459
34045's, x : 4.0692511
34046's, x : 4.7044001
34047's, x : 4.7044001
34048's, x : 4.0692511
34049's, x : 4.3930478
34050's, x : 4.3930478
34051's, x : 4.0692511
34052's, x : 4.0692501
34053's, x : 4.0692501
34054's, x : 4.0692511
34055's, x : 3.7454541
34056's, x : 3.7454541
34057's, x : 4.0692511
34058's, x : 3.4341011
34059's, x : 3.4341011
34060's, x : 4.0692511
34061's, x : 3.1471550
34062's, x : 3.1471550
34063's, x : 4.0692511
34064's, x : 2.8956449
34065's, x : 2.8956449
34066's, x : 4.0692511
34067's, x : 2.6892359
34068's, x : 2.6892359
34069's, x : 4.0692511
34070's, x : 2.5358610
34071's, x : 2.5358610
34072's, x : 4.0692511
34073's, x : 2.4414129
34074's, x : 2.4414129
34075's, x : 4.0692511
34076's, x : 2.4095211
34077's, x : 2.4095211
34078's, x : 4.0692511
34079's, x : 2.4414151
34080's, x : 0.8325750
34081's, x : 0.9330340
34082's, x : 1.1161000
34083's, x : 1.0214700
34084's, x : 1.0214700
34085's, x : 1.1161000
34086's, x : 1.4133860
34087's, x : 1.3282191
34088's, x : 1.3282191
34089's, x : 1.4133860
34090's, x : 1.8134620
34091's, x : 1.7410380
34092's, x : 1.7410380
34093's, x : 1.8134620
34094's, x : 2.3009610
34095's, x : 2.2440569
34096's, x : 2.2440569
34097's, x : 2.3009610
34098's, x : 2.8571429
34099's, x : 2.8179440
34100's, x : 2.8179440
34101's, x : 2.8571429
34102's, x : 3.4606330
34103's, x : 3.4406509
34104's, x : 3.4406509
34105's, x : 3.4606330
34106's, x : 4.0882459
34107's, x : 4.0882449
34108's, x : 4.0882449
34109's, x : 4.0882459
34110's, x : 4.7158551
34111's, x : 4.7358379
34112's, x : 4.7358379
34113's, x : 4.7158551
34114's, x : 5.3193469
34115's, x : 5.3585448
34116's, x : 5.3585448
34117's, x : 5.3193469
34118's, x : 5.8755312
34119's, x : 5.9324369
34120's, x : 5.9324369
34121's, x : 5.8755312
34122's, x : 6.3630300
34123's, x : 6.4354558
34124's, x : 6.4354558
34125's, x : 6.3630300
34126's, x : 6.7631059
34127's, x : 6.8482690
34128's, x : 6.8482690
34129's, x : 6.7631059
34130's, x : 7.0603909
34131's, x : 7.1550221
34132's, x : 7.1550221
34133's, x : 7.0603909
34134's, x : 7.2434568
34135's, x : 7.3439178
34136's, x : 7.3439178
34137's, x : 7.2434568
34138's, x : 7.3052731
34139's, x : 7.4077020
34140's, x : 7.4077020
34141's, x : 7.3052731
34142's, x : 7.2434611
34143's, x : 7.3439178
34144's, x : 7.3439178
34145's, x : 7.2434611
34146's, x : 7.0603919
34147's, x : 7.1550231
34148's, x : 7.1550231
34149's, x : 7.0603919
34150's, x : 6.7631078
34151's, x : 6.8482742
34152's, x : 6.8482742
34153's, x : 6.7631078
34154's, x : 6.3630300
34155's, x : 6.4354558
34156's, x : 6.4354558
34157's, x : 6.3630300
34158's, x : 5.8755312
34159's, x : 5.9324369
34160's, x : 5.9324369
34161's, x : 5.8755312
34162's, x : 5.3193512
34163's, x : 5.3585482
34164's, x : 5.3585482
34165's, x : 5.3193512
34166's, x : 4.7158580
34167's, x : 4.7358408
34168's, x : 4.7358408
34169's, x : 4.7158580
34170's, x : 4.0882468
34171's, x : 4.0882449
34172's, x : 4.0882449
34173's, x : 4.0882468
34174's, x : 3.4606330
34175's, x : 3.4406509
34176's, x : 3.4406509
34177's, x : 3.4606330
34178's, x : 2.8571429
34179's, x : 2.8179481
34180's, x : 2.8179481
34181's, x : 2.8571429
34182's, x : 2.3009629
34183's, x : 2.2440569
34184's, x : 2.2440569
34185's, x : 2.3009629
34186's, x : 1.8134640
34187's, x : 1.7410370
34188's, x : 1.7410370
34189's, x : 1.8134640
34190's, x : 1.4133860
34191's, x : 1.3282200
34192's, x : 1.3282200
34193's, x : 1.4133860
34194's, x : 1.1161000
34195's, x : 1.0214680
34196's, x : 1.0214680
34197's, x : 1.1161000
34198's, x : 0.9330300
34199's, x : 0.8325720
34200's, x : 0.8325720
34201's, x : 0.9330300
34202's, x : 0.8712160
34203's, x : 0.7687890
34204's, x : 0.7687890
34205's, x : 0.8712160
34206's, x : 0.9330340
34207's, x : 0.8325750
34208's, x : 0.8135790
34209's, x : 0.8325750
34210's, x : 1.0214700
34211's, x : 1.0024750
34212's, x : 1.0971050
34213's, x : 1.1161000
34214's, x : 0.9330340
34215's, x : 0.9140380
34216's, x : 1.0024750
34217's, x : 1.0214700
34218's, x : 1.3282191
34219's, x : 1.3092250
34220's, x : 1.3943900
34221's, x : 1.4133860
34222's, x : 1.1161000
34223's, x : 1.0971050
34224's, x : 1.3092250
34225's, x : 1.3282191
34226's, x : 1.7410380
34227's, x : 1.7220410
34228's, x : 1.7944680
34229's, x : 1.8134620
34230's, x : 1.4133860
34231's, x : 1.3943900
34232's, x : 1.7220410
34233's, x : 1.7410380
34234's, x : 2.2440569
34235's, x : 2.2250590
34236's, x : 2.2819650
34237's, x : 2.3009610
34238's, x : 1.8134620
34239's, x : 1.7944680
34240's, x : 2.2250590
34241's, x : 2.2440569
34242's, x : 2.8179440
34243's, x : 2.7989490
34244's, x : 2.8381460
34245's, x : 2.8571429
34246's, x : 2.3009610
34247's, x : 2.2819650
34248's, x : 2.7989490
34249's, x : 2.8179440
34250's, x : 3.4406509
34251's, x : 3.4216549
34252's, x : 3.4416380
34253's, x : 3.4606330
34254's, x : 2.8571429
34255's, x : 2.8381460
34256's, x : 3.4216549
34257's, x : 3.4406509
34258's, x : 4.0882449
34259's, x : 4.0692492
34260's, x : 4.0692492
34261's, x : 4.0882459
34262's, x : 3.4606330
34263's, x : 3.4416380
34264's, x : 4.0692492
34265's, x : 4.0882449
34266's, x : 4.7358379
34267's, x : 4.7168422
34268's, x : 4.6968598
34269's, x : 4.7158551
34270's, x : 4.0882459
34271's, x : 4.0692492
34272's, x : 4.7168422
34273's, x : 4.7358379
34274's, x : 5.3585448
34275's, x : 5.3395491
34276's, x : 5.3003521
34277's, x : 5.3193469
34278's, x : 4.7158551
34279's, x : 4.6968598
34280's, x : 5.3395491
34281's, x : 5.3585448
34282's, x : 5.9324369
34283's, x : 5.9134402
34284's, x : 5.8565340
34285's, x : 5.8755312
34286's, x : 5.3193469
34287's, x : 5.3003521
34288's, x : 5.9134402
34289's, x : 5.9324369
34290's, x : 6.4354558
34291's, x : 6.4164581
34292's, x : 6.3440309
34293's, x : 6.3630300
34294's, x : 5.8755312
34295's, x : 5.8565340
34296's, x : 6.4164581
34297's, x : 6.4354558
34298's, x : 6.8482690
34299's, x : 6.8292751
34300's, x : 6.7441111
34301's, x : 6.7631059
34302's, x : 6.3630300
34303's, x : 6.3440309
34304's, x : 6.8292751
34305's, x : 6.8482690
34306's, x : 7.1550221
34307's, x : 7.1360259
34308's, x : 7.0413961
34309's, x : 7.0603909
34310's, x : 6.7631059
34311's, x : 6.7441111
34312's, x : 7.1360259
34313's, x : 7.1550221
34314's, x : 7.3439178
34315's, x : 7.3249230
34316's, x : 7.2244630
34317's, x : 7.2434568
34318's, x : 7.0603909
34319's, x : 7.0413961
34320's, x : 7.3249230
34321's, x : 7.3439178
34322's, x : 7.4077020
34323's, x : 7.3887072
34324's, x : 7.2862778
34325's, x : 7.3052731
34326's, x : 7.2434568
34327's, x : 7.2244630
34328's, x : 7.3887072
34329's, x : 7.4077020
34330's, x : 7.3439178
34331's, x : 7.3249230
34332's, x : 7.2244639
34333's, x : 7.2434611
34334's, x : 7.3052731
34335's, x : 7.2862778
34336's, x : 7.3249230
34337's, x : 7.3439178
34338's, x : 7.1550231
34339's, x : 7.1360259
34340's, x : 7.0413980
34341's, x : 7.0603919
34342's, x : 7.2434611
34343's, x : 7.2244639
34344's, x : 7.1360259
34345's, x : 7.1550231
34346's, x : 6.8482742
34347's, x : 6.8292780
34348's, x : 6.7441120
34349's, x : 6.7631078
34350's, x : 7.0603919
34351's, x : 7.0413980
34352's, x : 6.8292780
34353's, x : 6.8482742
34354's, x : 6.4354558
34355's, x : 6.4164600
34356's, x : 6.3440328
34357's, x : 6.3630300
34358's, x : 6.7631078
34359's, x : 6.7441120
34360's, x : 6.4164600
34361's, x : 6.4354558
34362's, x : 5.9324369
34363's, x : 5.9134421
34364's, x : 5.8565359
34365's, x : 5.8755312
34366's, x : 6.3630300
34367's, x : 6.3440328
34368's, x : 5.9134421
34369's, x : 5.9324369
34370's, x : 5.3585482
34371's, x : 5.3395510
34372's, x : 5.3003540
34373's, x : 5.3193512
34374's, x : 5.8755312
34375's, x : 5.8565359
34376's, x : 5.3395510
34377's, x : 5.3585482
34378's, x : 4.7358408
34379's, x : 4.7168441
34380's, x : 4.6968622
34381's, x : 4.7158580
34382's, x : 5.3193512
34383's, x : 5.3003540
34384's, x : 4.7168441
34385's, x : 4.7358408
34386's, x : 4.0882449
34387's, x : 4.0692511
34388's, x : 4.0692511
34389's, x : 4.0882468
34390's, x : 4.7158580
34391's, x : 4.6968622
34392's, x : 4.0692511
34393's, x : 4.0882449
34394's, x : 3.4406509
34395's, x : 3.4216571
34396's, x : 3.4416389
34397's, x : 3.4606330
34398's, x : 4.0882468
34399's, x : 4.0692511
34400's, x : 3.4216571
34401's, x : 3.4406509
34402's, x : 2.8179481
34403's, x : 2.7989500
34404's, x : 2.8381469
34405's, x : 2.8571429
34406's, x : 3.4606330
34407's, x : 3.4416389
34408's, x : 2.7989500
34409's, x : 2.8179481
34410's, x : 2.2440569
34411's, x : 2.2250590
34412's, x : 2.2819650
34413's, x : 2.3009629
34414's, x : 2.8571429
34415's, x : 2.8381469
34416's, x : 2.2250590
34417's, x : 2.2440569
34418's, x : 1.7410370
34419's, x : 1.7220410
34420's, x : 1.7944670
34421's, x : 1.8134640
34422's, x : 2.3009629
34423's, x : 2.2819650
34424's, x : 1.7220410
34425's, x : 1.7410370
34426's, x : 1.3282200
34427's, x : 1.3092231
34428's, x : 1.3943890
34429's, x : 1.4133860
34430's, x : 1.8134640
34431's, x : 1.7944670
34432's, x : 1.3092231
34433's, x : 1.3282200
34434's, x : 1.0214680
34435's, x : 1.0024710
34436's, x : 1.0971020
34437's, x : 1.1161000
34438's, x : 1.4133860
34439's, x : 1.3943890
34440's, x : 1.0024710
34441's, x : 1.0214680
34442's, x : 0.8325720
34443's, x : 0.8135760
34444's, x : 0.9140350
34445's, x : 0.9330300
34446's, x : 1.1161000
34447's, x : 1.0971020
34448's, x : 0.8135760
34449's, x : 0.8325720
34450's, x : 0.7687890
34451's, x : 0.7497930
34452's, x : 0.8522200
34453's, x : 0.8712160
34454's, x : 0.9330300
34455's, x : 0.9140350
34456's, x : 0.7497930
34457's, x : 0.7687890
34458's, x : 0.8325750
34459's, x : 0.8135790
34460's, x : 0.9140380
34461's, x : 0.9330340
34462's, x : 0.8712160
34463's, x : 0.8522200
34464's, x : 2.4072740
34465's, x : 0.8965080
34466's, x : 1.0786110
34467's, x : 2.5017231
34468's, x : 2.5017231
34469's, x : 1.0786110
34470's, x : 1.3743310
34471's, x : 2.6550980
34472's, x : 2.6550980
34473's, x : 1.3743310
34474's, x : 1.7723020
34475's, x : 2.8615060
34476's, x : 2.8615060
34477's, x : 1.7723020
34478's, x : 2.2572341
34479's, x : 3.1130140
34480's, x : 3.1130140
34481's, x : 2.2572341
34482's, x : 2.8104861
34483's, x : 3.3999591
34484's, x : 3.3999591
34485's, x : 2.8104861
34486's, x : 3.4108019
34487's, x : 3.7113130
34488's, x : 3.7113130
34489's, x : 3.4108019
34490's, x : 4.0351081
34491's, x : 4.0351090
34492's, x : 4.0351090
34493's, x : 4.0351081
34494's, x : 4.6594162
34495's, x : 4.3589048
34496's, x : 4.3589048
34497's, x : 4.6594162
34498's, x : 5.2597308
34499's, x : 4.6702600
34500's, x : 4.6702600
34501's, x : 5.2597308
34502's, x : 5.8129859
34503's, x : 4.9572048
34504's, x : 4.9572048
34505's, x : 5.8129859
34506's, x : 6.2979159
34507's, x : 5.2087140
34508's, x : 5.2087140
34509's, x : 6.2979159
34510's, x : 6.6958880
34511's, x : 5.4151230
34512's, x : 5.4151230
34513's, x : 6.6958880
34514's, x : 6.9916091
34515's, x : 5.5684981
34516's, x : 5.5684981
34517's, x : 6.9916091
34518's, x : 7.1737132
34519's, x : 5.6629462
34520's, x : 5.6629462
34521's, x : 7.1737132
34522's, x : 7.2352028
34523's, x : 5.6948371
34524's, x : 5.6948371
34525's, x : 7.2352028
34526's, x : 7.1737151
34527's, x : 5.6629472
34528's, x : 5.6629472
34529's, x : 7.1737151
34530's, x : 6.9916101
34531's, x : 5.5684991
34532's, x : 5.5684991
34533's, x : 6.9916101
34534's, x : 6.6958909
34535's, x : 5.4151249
34536's, x : 5.4151249
34537's, x : 6.6958909
34538's, x : 6.2979188
34539's, x : 5.2087150
34540's, x : 5.2087150
34541's, x : 6.2979188
34542's, x : 5.8129869
34543's, x : 4.9572058
34544's, x : 4.9572058
34545's, x : 5.8129869
34546's, x : 5.2597342
34547's, x : 4.6702609
34548's, x : 4.6702609
34549's, x : 5.2597342
34550's, x : 4.6594181
34551's, x : 4.3589072
34552's, x : 4.3589072
34553's, x : 4.6594181
34554's, x : 4.0351110
34555's, x : 4.0351110
34556's, x : 4.0351110
34557's, x : 4.0351110
34558's, x : 3.4108031
34559's, x : 3.7113130
34560's, x : 3.7113130
34561's, x : 3.4108031
34562's, x : 2.8104880
34563's, x : 3.3999591
34564's, x : 3.3999591
34565's, x : 2.8104880
34566's, x : 2.2572341
34567's, x : 3.1130140
34568's, x : 3.1130140
34569's, x : 2.2572341
34570's, x : 1.7723020
34571's, x : 2.8615060
34572's, x : 2.8615060
34573's, x : 1.7723020
34574's, x : 1.3743290
34575's, x : 2.6550961
34576's, x : 2.6550961
34577's, x : 1.3743290
34578's, x : 1.0786090
34579's, x : 2.5017209
34580's, x : 2.5017209
34581's, x : 1.0786090
34582's, x : 0.8965050
34583's, x : 2.4072731
34584's, x : 2.4072731
34585's, x : 0.8965050
34586's, x : 0.8350160
34587's, x : 2.3753819
34588's, x : 2.3753819
34589's, x : 0.8350160
34590's, x : 0.8965080
34591's, x : 2.4072740
34592's, x : -12.8855667
34593's, x : -13.7331610
34594's, x : -14.6087990
34595's, x : -13.8030434
34596's, x : -13.7331610
34597's, x : -13.5358639
34598's, x : -14.5123692
34599's, x : -14.6087990
34600's, x : -7.0854721
34601's, x : -6.9069180
34602's, x : -8.6086922
34603's, x : -8.7008619
34604's, x : -6.9069180
34605's, x : -7.7606220
34606's, x : -9.0278978
34607's, x : -8.6086922
34608's, x : -8.8139009
34609's, x : -7.3625908
34610's, x : -7.0854721
34611's, x : -8.7008619
34612's, x : -10.3797617
34613's, x : -8.8139009
34614's, x : -8.7008619
34615's, x : -10.3722801
34616's, x : -11.9531746
34617's, x : -10.3772526
34618's, x : -10.3797617
34619's, x : -11.9604588
34620's, x : -13.3528709
34621's, x : -13.2842007
34622's, x : -11.9531746
34623's, x : -11.9604588
34624's, x : -6.0281501
34625's, x : -6.1754498
34626's, x : -6.5820508
34627's, x : -9.6165752
34628's, x : -10.0250826
34629's, x : -7.1472530
34630's, x : -8.1527786
34631's, x : -11.2085571
34632's, x : -12.8855667
34633's, x : -10.0250826
34634's, x : -9.6165752
34635's, x : -10.3456316
34636's, x : -12.9335442
34637's, x : -11.6815853
34638's, x : -10.3497372
34639's, x : -7.7606220
34640's, x : -10.3456316
34641's, x : -10.3497372
34642's, x : -9.0278978
34643's, x : -10.0250826
34644's, x : -12.8855667
34645's, x : -13.8030434
34646's, x : -10.2923117
34647's, x : -7.1472530
34648's, x : -10.0250826
34649's, x : -10.2923117
34650's, x : -6.7224941
34651's, x : -5.7421732
34652's, x : -5.9201622
34653's, x : -5.9358029
34654's, x : -5.8587518
34655's, x : -5.9170961
34656's, x : -6.1374412
34657's, x : -5.9301009
34658's, x : -5.8628340
34659's, x : -5.9301009
34660's, x : -5.9201622
34661's, x : -5.7813621
34662's, x : -5.8628340
34663's, x : -14.4375744
34664's, x : -13.8786936
34665's, x : -13.9627581
34666's, x : -14.4349794
34667's, x : -7.3625908
34668's, x : -6.8131070
34669's, x : -6.4575362
34670's, x : -6.5172982
34671's, x : -6.5266700
34672's, x : -6.4776530
34673's, x : -6.3012929
34674's, x : -6.0644321
34675's, x : -6.5973892
34676's, x : -6.6192522
34677's, x : -6.5190969
34678's, x : -6.4893961
34679's, x : -6.6677551
34680's, x : -6.3577061
34681's, x : -6.3950591
34682's, x : -6.5273490
34683's, x : -13.5358639
34684's, x : -13.7331610
34685's, x : -11.5649052
34686's, x : -11.4440632
34687's, x : -13.7331610
34688's, x : -12.8855667
34689's, x : -11.2085571
34690's, x : -11.5649052
34691's, x : -11.4440632
34692's, x : -11.5649052
34693's, x : -9.6429882
34694's, x : -9.7094860
34695's, x : -11.5649052
34696's, x : -11.2085571
34697's, x : -9.6165752
34698's, x : -9.6429882
34699's, x : -9.7094860
34700's, x : -9.6429882
34701's, x : -7.6381221
34702's, x : -7.9230900
34703's, x : -9.6429882
34704's, x : -9.6165752
34705's, x : -8.1527786
34706's, x : -7.6381221
34707's, x : -7.9230900
34708's, x : -7.6381221
34709's, x : -6.2737732
34710's, x : -6.5820508
34711's, x : -7.6381221
34712's, x : -8.1527786
34713's, x : -7.1472530
34714's, x : -6.2737732
34715's, x : -6.5820508
34716's, x : -6.2737732
34717's, x : -5.9137559
34718's, x : -6.0281501
34719's, x : -6.2737732
34720's, x : -7.1472530
34721's, x : -6.7224941
34722's, x : -5.9137559
34723's, x : -8.7008619
34724's, x : -8.6086922
34725's, x : -10.3483944
34726's, x : -10.3722801
34727's, x : -8.6086922
34728's, x : -9.0278978
34729's, x : -10.3497372
34730's, x : -10.3483944
34731's, x : -10.3722801
34732's, x : -10.3483944
34733's, x : -12.0896730
34734's, x : -12.0449724
34735's, x : -10.3483944
34736's, x : -10.3497372
34737's, x : -11.6815853
34738's, x : -12.0896730
34739's, x : -12.0449724
34740's, x : -12.0896730
34741's, x : -13.7850571
34742's, x : -13.6523123
34743's, x : -12.0896730
34744's, x : -11.6815853
34745's, x : -12.9335442
34746's, x : -13.7850571
34747's, x : -5.8652802
34748's, x : -5.8502002
34749's, x : -6.1754498
34750's, x : -6.0281501
34751's, x : -6.6192522
34752's, x : -6.6677551
34753's, x : -6.6570840
34754's, x : -6.6235490
34755's, x : -6.8131070
34756's, x : -6.5266700
34757's, x : -6.1779790
34758's, x : -6.4575362
34759's, x : -14.4375744
34760's, x : -14.4349794
34761's, x : -14.7923698
34762's, x : -14.8000755
34763's, x : -6.3577061
34764's, x : -6.1374412
34765's, x : -6.2752738
34766's, x : -6.3950591
34767's, x : -6.2778139
34768's, x : -6.4776530
34769's, x : -6.5973892
34770's, x : -6.4893961
34771's, x : -5.8502002
34772's, x : -5.8652802
34773's, x : -5.7113180
34774's, x : -5.7053142
34775's, x : -5.7053142
34776's, x : -5.7113180
34777's, x : -6.5412478
34778's, x : -6.5394621
34779's, x : -6.5394621
34780's, x : -6.5412478
34781's, x : -10.4704170
34782's, x : -10.5042601
34783's, x : -6.6570840
34784's, x : -6.6766028
34785's, x : -6.7449121
34786's, x : -6.7148652
34787's, x : -6.7148652
34788's, x : -6.7449121
34789's, x : -7.5061331
34790's, x : -7.4656210
34791's, x : -7.4656210
34792's, x : -7.5061331
34793's, x : -11.4653530
34794's, x : -11.4041786
34795's, x : -6.1779790
34796's, x : -6.1086402
34797's, x : -5.9258661
34798's, x : -6.0312381
34799's, x : -6.0312381
34800's, x : -5.9258661
34801's, x : -6.7668500
34802's, x : -6.8556080
34803's, x : -6.8556080
34804's, x : -6.7668500
34805's, x : -10.4598227
34806's, x : -10.4339886
34807's, x : -14.2726507
34808's, x : -14.2032394
34809's, x : -14.5386696
34810's, x : -14.6211672
34811's, x : -14.6211672
34812's, x : -14.5386696
34813's, x : -13.6436052
34814's, x : -13.7129183
34815's, x : -13.7129183
34816's, x : -13.6436052
34817's, x : -10.3939896
34818's, x : -10.4083061
34819's, x : -15.2382383
34820's, x : -15.2274780
34821's, x : -15.4431896
34822's, x : -15.4481153
34823's, x : -15.4481153
34824's, x : -15.4431896
34825's, x : -14.6172571
34826's, x : -14.6137514
34827's, x : -14.6137514
34828's, x : -14.6172571
34829's, x : -10.7668715
34830's, x : -10.8046246
34831's, x : -16.0806961
34832's, x : -16.0981598
34833's, x : -16.1870804
34834's, x : -16.1617146
34835's, x : -16.1617146
34836's, x : -16.1870804
34837's, x : -15.4722147
34838's, x : -15.4444399
34839's, x : -15.4444399
34840's, x : -15.4722147
34841's, x : -11.4512348
34842's, x : -11.4038544
34843's, x : -15.9721928
34844's, x : -16.0117168
34845's, x : -16.1403065
34846's, x : -16.0809460
34847's, x : -16.0809460
34848's, x : -16.1403065
34849's, x : -15.3840084
34850's, x : -15.3323421
34851's, x : -15.3323421
34852's, x : -15.3840084
34853's, x : -11.0309658
34854's, x : -10.9812269
34855's, x : -15.4468489
34856's, x : -15.5149784
34857's, x : -15.5613604
34858's, x : -15.4725990
34859's, x : -15.4725990
34860's, x : -15.5613604
34861's, x : -14.8136787
34862's, x : -14.7265854
34863's, x : -14.7265854
34864's, x : -14.8136787
34865's, x : -10.6183167
34866's, x : -10.5813971
34867's, x : -6.2752738
34868's, x : -6.2289262
34869's, x : -6.3800931
34870's, x : -6.4442878
34871's, x : -6.4442878
34872's, x : -6.3800931
34873's, x : -7.1247549
34874's, x : -7.1772280
34875's, x : -7.1772280
34876's, x : -7.1247549
34877's, x : -11.2916183
34878's, x : -11.3056164
34879's, x : -5.7813621
34880's, x : -5.7638249
34881's, x : -5.7600098
34882's, x : -5.7973938
34883's, x : -5.7973938
34884's, x : -5.7600098
34885's, x : -6.5556779
34886's, x : -6.5878239
34887's, x : -6.5878239
34888's, x : -6.5556779
34889's, x : -10.9069700
34890's, x : -10.9235563
34891's, x : -5.6416721
34892's, x : -5.6623969
34893's, x : -6.4445472
34894's, x : -6.4348059
34895's, x : -5.6623969
34896's, x : -5.6416721
34897's, x : -5.7247152
34898's, x : -5.7421732
34899's, x : -6.4348059
34900's, x : -6.4445472
34901's, x : -10.5813971
34902's, x : -10.6183167
34903's, x : -5.9007649
34904's, x : -5.8544860
34905's, x : -6.6537652
34906's, x : -6.7010131
34907's, x : -5.8544860
34908's, x : -5.9007649
34909's, x : -5.9475651
34910's, x : -5.9170961
34911's, x : -6.7010131
34912's, x : -6.6537652
34913's, x : -10.9812269
34914's, x : -11.0309658
34915's, x : -6.2629228
34916's, x : -6.2778139
34917's, x : -6.2812681
34918's, x : -6.2540131
34919's, x : -6.2540131
34920's, x : -6.2812681
34921's, x : -7.0491619
34922's, x : -7.0244451
34923's, x : -7.0244451
34924's, x : -7.0491619
34925's, x : -10.9806309
34926's, x : -10.9158916
34927's, x : -6.2812681
34928's, x : -6.4825778
34929's, x : -7.3036761
34930's, x : -7.0491619
34931's, x : -6.2812681
34932's, x : -6.2778139
34933's, x : -6.4893961
34934's, x : -6.4825778
34935's, x : -7.3036761
34936's, x : -11.1340895
34937's, x : -10.9806309
34938's, x : -7.0491619
34939's, x : -15.8350267
34940's, x : -15.8367691
34941's, x : -15.9541435
34942's, x : -15.9404383
34943's, x : -15.9404383
34944's, x : -15.9541435
34945's, x : -15.2047405
34946's, x : -15.1912966
34947's, x : -15.1912966
34948's, x : -15.2047405
34949's, x : -11.3474216
34950's, x : -11.3491325
34951's, x : -15.9541435
34952's, x : -15.7402487
34953's, x : -14.9483528
34954's, x : -15.2047405
34955's, x : -15.9541435
34956's, x : -15.8367691
34957's, x : -15.6872301
34958's, x : -15.7402487
34959's, x : -14.9483528
34960's, x : -11.1340895
34961's, x : -11.3474216
34962's, x : -15.2047405
34963's, x : -15.1905146
34964's, x : -15.2790737
34965's, x : -14.4237623
34966's, x : -14.3505526
34967's, x : -15.2790737
34968's, x : -15.1905146
34969's, x : -14.9354429
34970's, x : -15.0066442
34971's, x : -14.3505526
34972's, x : -14.4237623
34973's, x : -10.5042601
34974's, x : -10.4704170
34975's, x : -16.0286789
34976's, x : -16.0333328
34977's, x : -15.2495327
34978's, x : -15.2419891
34979's, x : -16.0333328
34980's, x : -16.0286789
34981's, x : -15.8407116
34982's, x : -15.8477688
34983's, x : -15.2419891
34984's, x : -15.2495327
34985's, x : -10.9235563
34986's, x : -10.9069700
34987's, x : -14.9830465
34988's, x : -14.8235121
34989's, x : -14.0184288
34990's, x : -14.1638012
34991's, x : -14.8235121
34992's, x : -14.9830465
34993's, x : -14.8037443
34994's, x : -14.6985722
34995's, x : -14.1638012
34996's, x : -14.0184288
34997's, x : -10.4339886
34998's, x : -10.4598227
34999's, x : -6.2447772
35000's, x : -6.1865630
35001's, x : -7.1166830
35002's, x : -7.1584368
35003's, x : -6.1865630
35004's, x : -6.2447772
35005's, x : -6.5827508
35006's, x : -6.5172982
35007's, x : -7.1584368
35008's, x : -7.1166830
35009's, x : -10.4083061
35010's, x : -10.3939896
35011's, x : -15.5437918
35012's, x : -15.6252956
35013's, x : -15.7402487
35014's, x : -15.6872301
35015's, x : -15.6252956
35016's, x : -14.8703890
35017's, x : -14.9483528
35018's, x : -15.7402487
35019's, x : -14.8703890
35020's, x : -10.9806309
35021's, x : -11.1340895
35022's, x : -14.9483528
35023's, x : -15.6252956
35024's, x : -15.5241423
35025's, x : -14.7783680
35026's, x : -14.8703890
35027's, x : -15.5241423
35028's, x : -15.6252956
35029's, x : -15.5437918
35030's, x : -15.4739418
35031's, x : -14.8703890
35032's, x : -14.7783680
35033's, x : -10.9158916
35034's, x : -10.9806309
35035's, x : -6.0861492
35036's, x : -6.1762042
35037's, x : -6.9265890
35038's, x : -6.8468480
35039's, x : -6.1762042
35040's, x : -6.0861492
35041's, x : -6.0148792
35042's, x : -6.0644321
35043's, x : -6.8468480
35044's, x : -6.9265890
35045's, x : -10.8046246
35046's, x : -10.7668715
35047's, x : -16.0643578
35048's, x : -15.9903107
35049's, x : -15.2777109
35050's, x : -15.3376055
35051's, x : -15.9903107
35052's, x : -16.0643578
35053's, x : -15.9601183
35054's, x : -15.9132996
35055's, x : -15.3376055
35056's, x : -15.2777109
35057's, x : -11.4041786
35058's, x : -11.4653530
35059's, x : -6.5190969
35060's, x : -6.6207762
35061's, x : -6.4825778
35062's, x : -6.4893961
35063's, x : -6.6207762
35064's, x : -7.3852081
35065's, x : -7.3036761
35066's, x : -6.4825778
35067's, x : -7.3852081
35068's, x : -11.3474216
35069's, x : -11.1340895
35070's, x : -7.3036761
35071's, x : -6.6207762
35072's, x : -6.6572208
35073's, x : -7.4169130
35074's, x : -7.3852081
35075's, x : -6.6572208
35076's, x : -6.6207762
35077's, x : -6.5190969
35078's, x : -6.5386620
35079's, x : -7.3852081
35080's, x : -7.4169130
35081's, x : -11.3491325
35082's, x : -11.3474216
35083's, x : -16.1963081
35084's, x : -16.1626205
35085's, x : -15.4355392
35086's, x : -15.4634857
35087's, x : -16.1626205
35088's, x : -16.1963081
35089's, x : -16.0776730
35090's, x : -16.0589142
35091's, x : -15.4634857
35092's, x : -15.4355392
35093's, x : -11.3056164
35094's, x : -11.2916183
35095's, x : -6.6792288
35096's, x : -6.6138649
35097's, x : -7.3737521
35098's, x : -7.4381971
35099's, x : -6.6138649
35100's, x : -6.6792288
35101's, x : -6.5738449
35102's, x : -6.5273490
35103's, x : -7.4381971
35104's, x : -7.3737521
35105's, x : -11.4038544
35106's, x : -11.4512348
35107's, x : -6.7796960
35108's, x : -6.9089780
35109's, x : -6.7449121
35110's, x : -6.6766028
35111's, x : -6.9089780
